amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation 
702-6538279-8571426	702-6538279-8571426	2020-12-22T21:52:56+00:00	2020-12-27T11:41:52+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	0.5							Vancouver	British Columbia	V6M 3V6	CA		FALSE		
702-1345232-5449022	702-1345232-5449022	2020-12-22T02:01:16+00:00	2020-12-27T04:25:23+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Batman]"	vh-batman	B08KRPTWMR	Shipped	1	CAD	7.99	1.04							Etobicoke	Ontario	M9A 4M6	CA		FALSE		
701-6501141-5802617	701-6501141-5802617	2020-12-25T23:43:59+00:00	2020-12-27T02:19:51+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	1.3							Markham	Ontario	L3R 0V3	CA		FALSE		
702-6278686-2833054	702-6278686-2833054	2020-12-24T22:52:54+00:00	2020-12-26T20:17:59+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [R2D2]"	vh-r2d2	B08KRKN4QC	Shipped	1	CAD	7.99	1.04							London	Ontario	N6L 1A3	CA		FALSE		
701-7739769-0362629	701-7739769-0362629	2020-12-22T13:54:07+00:00	2020-12-24T04:15:08+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Bunny Fresh Car Air Freshener - Hanging Cute Bunny Air Fresheners for Car, Home or Office. [Chance]"	bunny-chance	B085RFS8B9	Shipped	1	CAD	9.99	1.3	0.04					0.04	Pickering	Ontario	L1X 2R4	CA		FALSE		
702-2428329-4597048	702-2428329-4597048	2020-12-20T16:48:30+00:00	2020-12-22T23:44:03+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Chocolate]"	ted-chocolate	B07DVV8R7H	Shipped	1	CAD	9.99	0.5							Grande Prairie	Alberta	T8V 2G8	CA		FALSE		
701-8127461-9035415	701-8127461-9035415	2020-12-21T01:34:10+00:00	2020-12-22T22:15:11+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Batman]"	vh-batman	B08KRPTWMR	Shipped	1	CAD	7.99	0.4							Saint-Zotique	Quebec	J0P 1Z0	CA		FALSE		
701-3802034-1078662	701-3802034-1078662	2020-12-22T07:23:44+00:00	2020-12-22T21:31:22+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Coconut Juice]"	ted-coconut-juice	B07FGDC6X5	Shipped	1	CAD	9.99	0.5							Calgary	Alberta	T2E 2E9	CA		FALSE		
701-0681153-4137804	701-0681153-4137804	2020-12-22T07:26:49+00:00	2020-12-22T21:31:16+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	0.5							Calgary	Alberta	T2E 2E9	CA		FALSE		
701-1045827-1642612	701-1045827-1642612	2020-12-21T23:06:19+00:00	2020-12-22T08:38:47+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Captain America]"	vh-captainamerica	B08KRRXKG3	Shipped	1	CAD	7.99	0.4							Calgary	Alberta	T2A 1S9	CA		FALSE		
701-9793477-5229052	701-9793477-5229052	2020-12-21T03:54:08+00:00	2020-12-22T08:21:51+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Batman]"	vh-batman	B08KRPTWMR	Shipped	1	CAD	7.99	0.4							Calgary	Alberta	T2E 2E9	CA		FALSE		
701-7702839-0576263	701-7702839-0576263	2020-12-20T20:24:48+00:00	2020-12-22T06:21:20+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Noir]"	ted-noir	B07DVXV2P8	Shipped	1	CAD	9.99	1.3							Scarborough	Ontario	M1C 1E2	CA		FALSE		
701-4819542-7987466	701-4819542-7987466	2020-12-21T19:27:02+00:00	2020-12-22T05:24:44+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Fresh]"	ted-fresh	B07DVRSK9X	Shipped	1	CAD	9.99	1.3	0.05					0.05	Etobicoke	ON	M9W 7C6	CA		FALSE		
702-2124583-5881002	702-2124583-5881002	2020-12-20T17:54:31+00:00	2020-12-21T09:30:56+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Bunny Fresh Car Air Freshener - Hanging Cute Bunny Air Fresheners for Car, Home or Office. [Black Ice]"	bunny-black-ice	B085R9YKL7	Shipped	1	CAD	9.99	0.5							Vancouver	British Columbia	V5S 4R7	CA		FALSE		
701-5808083-5416235	701-5808083-5416235	2020-12-20T03:21:03+00:00	2020-12-20T21:09:22+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Superman]"	vh-superman	B08KRMDFKC	Shipped	1	CAD	7.99	0.4							Calgary	Alberta	T2E 2E9	CA		FALSE		
701-6011115-3289812	701-6011115-3289812	2020-12-19T19:23:13+00:00	2020-12-20T19:49:54+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	0.5							Calgary	Alberta	T2C 5H7	CA		FALSE		
701-3069668-8689057	701-3069668-8689057	2020-12-20T03:21:03+00:00	2020-12-20T08:19:47+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Batman]"	vh-batman	B08KRPTWMR	Shipped	1	CAD	7.99	0.4	1					1	Calgary	Alberta	T2E 2E9	CA		FALSE		
701-3069668-8689057	701-3069668-8689057	2020-12-20T03:21:03+00:00	2020-12-20T08:19:47+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Hulk]"	vh-hulk	B08KRJG26Z	Shipped	1	CAD	7.99	0.4	2					2	Calgary	Alberta	T2E 2E9	CA		FALSE		
701-3069668-8689057	701-3069668-8689057	2020-12-20T03:21:03+00:00	2020-12-20T08:19:47+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Baymax]"	vh-baymax	B08KR8FF2P	Shipped	1	CAD	7.99	0.4	1.99					1.99	Calgary	Alberta	T2E 2E9	CA		FALSE		
701-3069668-8689057	701-3069668-8689057	2020-12-20T03:21:03+00:00	2020-12-20T08:19:47+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Baymax Armed]"	vh-baymaxarmed	B08KRS214K	Shipped	1	CAD	7.99	0.4	2					2	Calgary	Alberta	T2E 2E9	CA		FALSE		
702-7819119-0762629	702-7819119-0762629	2020-12-19T07:27:44+00:00	2020-12-20T07:27:02+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Terminator]"	vh-terminator	B08KRSZ1SH	Shipped	1	CAD	7.99	0.4	0.4					0.4	Calgary	Alberta	T3Z2T8	CA		FALSE		
701-6563979-5152267	701-6563979-5152267	2020-12-10T03:48:22+00:00	2020-12-19T23:05:32+00:00	Shipped	Amazon	Amazon.ca			Standard	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Superman]"	vh-superman	B08KRMDFKC	Shipped	1	CAD	7.99	1.04	2.15					2.15	North Augusta	Ontario	K0G 1R0	CA	CA Core Free Shipping - A1MKTV4OYO2HJ1	FALSE		
701-8097069-3945818	701-8097069-3945818	2020-12-18T17:50:43+00:00	2020-12-19T19:45:36+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	0.5							Calgary	Alberta	T3R 0X6	CA		FALSE		
702-7723697-9733003	702-7723697-9733003	2020-12-16T21:18:22+00:00	2020-12-19T03:51:12+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Cotton Candy]"	ted-cotton-candy	B07DVSYHB9	Shipped	1	CAD	9.99	0.5	0.25					0.25	Montreal	Quebec	H3W1E5	CA		FALSE		
701-5451524-9161821	701-5451524-9161821	2020-12-18T02:21:24+00:00	2020-12-18T22:12:57+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Spiderman]"	vh-spiderman	B08KRX2MKD	Shipped	1	CAD	7.99	1.04							Etobicoke	Ontario	M8Y 1W9	CA		FALSE		
702-1152724-6935420	702-1152724-6935420	2020-12-17T06:08:05+00:00	2020-12-18T19:41:18+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [British]"	ted-british	B07DVSL2FV	Shipped	1	CAD	9.99	1.3	0.09					0.09	Toronto	Ontario	M9C 1R2	CA		FALSE		
701-0195140-3216213	701-0195140-3216213	2020-12-17T03:38:01+00:00	2020-12-17T21:05:56+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Stark]"	vh-stark	B08KRL4R81	Shipped	1	CAD	7.99	1.04							Toronto	Ontario	M6M1W8	CA		FALSE		
701-0564040-3790665	701-0564040-3790665	2020-12-13T04:24:48+00:00	2020-12-17T07:00:19+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [R2D2]"	vh-r2d2	B08KRKN4QC	Shipped	1	CAD	7.99	1.04	0.02					0.02	Cambridge	Ontario	N1R 3P7	CA		FALSE		
702-1429000-8546621	702-1429000-8546621	2020-12-14T05:06:38+00:00	2020-12-17T03:54:58+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Banana Ice-Cream]"	ted-banana-ice-cream	B07FGG8W5R	Shipped	1	CAD	9.99	1.3							Burlington	Ontario	L7S 1G2	CA		FALSE		
702-6681986-1069064	702-6681986-1069064	2020-12-13T00:06:16+00:00	2020-12-16T20:29:25+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Aroma SPA]"	ted-aroma-spa	B07DW4PYNN	Shipped	1	CAD	9.99	0.5							North Vancouver	BC	V7N 2X9	CA		FALSE		
702-6681986-1069064	702-6681986-1069064	2020-12-13T00:06:16+00:00	2020-12-16T20:29:25+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Cantaloupe Sorbet]"	ted-cantaloupe-sorbet	B07DVP5W1C	Shipped	1	CAD	9.99	0.5							North Vancouver	BC	V7N 2X9	CA		FALSE		
702-3681130-8545820	702-3681130-8545820	2020-12-14T23:35:10+00:00	2020-12-16T20:26:55+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Bunny Fresh Car Air Freshener - Hanging Cute Bunny Air Fresheners for Car, Home or Office. [Chance]"	bunny-chance	B085RFS8B9	Shipped	1	CAD	9.99	0.5							Edmonton	Alberta	T6M 2Y4	CA		FALSE		
701-8022020-9411453	701-8022020-9411453	2020-12-16T05:01:53+00:00	2020-12-16T11:32:35+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	0.5	0.44					0.44	Edmonton	Alberta	T6V 1S8	CA		FALSE		
701-2922436-7054618	701-2922436-7054618	2020-12-15T06:50:00+00:00	2020-12-15T23:18:35+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [New Car]"	ted-new-car	B07DVMZPVF	Shipped	1	CAD	9.99	1.3	1.47					1.47	Scarborough	Ontario	M1V 1H8	CA		FALSE		
701-2922436-7054618	701-2922436-7054618	2020-12-15T06:50:00+00:00	2020-12-15T23:18:35+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - 3 Pack Special Flavour Hanging Cute Perfumes/Fragrance for Car, Home or Office. [Aroma Spa, Joma, British]"	ted-special-3	B08LT54RLZ	Shipped	1	CAD	19.99	2.6	5.52					5.52	Scarborough	Ontario	M1V 1H8	CA		FALSE		
701-9459213-2671449	701-9459213-2671449	2020-12-11T19:40:52+00:00	2020-12-15T22:54:23+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [R2D2]"	vh-r2d2	B08KRKN4QC	Shipped	1	CAD	7.99	1.04							Cornwall	ON	K6H 4W6	CA		FALSE		
702-7618122-1243436	702-7618122-1243436	2020-12-15T06:29:04+00:00	2020-12-15T15:34:52+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - 3 Pack Boys Flavour Hanging Cute Perfumes/Fragrance for Car, Home or Office. [Noir, Allure, BVL]"	ted-boy-3	B08LSV8TWG	Shipped	1	CAD	19.99	1							Calgary	Alberta	T2G 1E5	CA		FALSE		
701-3755258-3462653	701-3755258-3462653	2020-12-13T01:41:09+00:00	2020-12-15T10:52:51+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	0.5							Burnaby	British Columbia	V5J 1T1	CA		FALSE		
702-6181112-4686664	702-6181112-4686664	2020-12-15T03:49:12+00:00	2020-12-15T08:17:42+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Batman]"	vh-batman	B08KRPTWMR	Shipped	1	CAD	7.99	0.4	0.08					0.08	Calgary	Alberta	T2X 2C3	CA		FALSE		
702-2635319-7226616	702-2635319-7226616	2020-12-12T18:08:43+00:00	2020-12-15T05:56:10+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Stormtrooper]"	vh-stormtrooper	B08KR93TBR	Shipped	1	CAD	7.99	1.04							Niagara Falls	Ontario	L2J 1T9	CA		FALSE		
702-4278627-4505816	702-4278627-4505816	2020-12-13T18:18:27+00:00	2020-12-15T00:17:08+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	1.3							Toronto	Ontario	M3H2T5	CA		FALSE		
702-4126838-3704232	2.06067E+12	2020-12-13T00:06:16+00:00	2020-12-14T14:05:48+00:00	Shipped	Merchant	Amazon.ca			Standard	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Arabica Coffee]"	ted-arabica-coffee	B082SGP8QT	Shipped	1	CAD	9.99	0.5							North Vancouver	BC	V7N 2X9	CA		FALSE		
702-4126838-3704232	2.06067E+12	2020-12-13T00:06:16+00:00	2020-12-14T14:05:48+00:00	Shipped	Merchant	Amazon.ca			Standard	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Snow Fresh]"	ted-snow-fresh	B07FGFXGLQ	Shipped	1	CAD	9.99	0.5							North Vancouver	BC	V7N 2X9	CA		FALSE		
702-4126838-3704232	2.06067E+12	2020-12-13T00:06:16+00:00	2020-12-14T14:05:48+00:00	Shipped	Merchant	Amazon.ca			Standard	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Forest]"	ted-forest	B07DVN616K	Shipped	1	CAD	9.99	0.5							North Vancouver	BC	V7N 2X9	CA		FALSE		
701-8177738-1189852	701-8177738-1189852	2020-12-13T02:45:55+00:00	2020-12-13T20:13:16+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Hazelnut Macaron]"	ted-hazelnut-macaron	B07DVWTSTF	Shipped	1	CAD	9.99	0.5							West Vancouver	BC	V7W 1P3	CA		FALSE		
701-7862203-1086626	701-7862203-1086626	2020-12-10T05:45:54+00:00	2020-12-13T04:57:02+00:00	Shipped	Amazon	Amazon.ca			Standard	"Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Iron Man]"	vh-ironman	B08KRH9G4V	Shipped	1	CAD	7.99	0.4							Newbrook	Alberta	T0A2P0	CA		FALSE		
702-7074434-2937818	702-7074434-2937818	2020-12-12T00:28:34+00:00	2020-12-13T03:04:38+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - 3 Pack Girls Flavour Hanging Cute Perfumes/Fragrance for Car, Home or Office. [Daisy Marc, Bamboo, Miss Ted]"	ted-girl-3	B08LSVCF4H	Shipped	1	CAD	19.99	2.6	5.52					5.52	Toronto	Ontario	M3H2T5	CA		FALSE		
702-7074434-2937818	702-7074434-2937818	2020-12-12T00:28:34+00:00	2020-12-13T03:04:38+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Sakura]"	ted-sakura	B07DVML8NG	Shipped	1	CAD	9.99	1.3	1.47					1.47	Toronto	Ontario	M3H2T5	CA		FALSE		
701-4375714-5776223	701-4375714-5776223	2020-12-05T20:44:16+00:00	2020-12-13T02:17:20+00:00	Shipped	Amazon	Amazon.ca			Standard	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Green Tea]"	ted-green-tea	B07DVSZWK7	Shipped	1	CAD	9.99	0.5	3.26					3.26	Nanaimo	British Columbia	V9T 6K4	CA	CA Core Free Shipping - A1MKTV4OYO2HJ1	FALSE		
702-5271982-5925008	702-5271982-5925008	2020-12-12T04:54:28+00:00	2020-12-12T22:15:44+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Chocolate]"	ted-chocolate	B07DVV8R7H	Shipped	1	CAD	9.99	0.5							Montreal	Quebec	H1N 1G2	CA		FALSE		
701-8168147-3010667	701-8168147-3010667	2020-12-12T01:58:03+00:00	2020-12-12T21:55:10+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	0.5							West Vancouver	BC	V7W 1P3	CA		FALSE		
701-5450482-6909801	701-5450482-6909801	2020-12-12T01:58:03+00:00	2020-12-12T21:43:59+00:00	Shipped	Amazon	Amazon.ca			SecondDay	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Lavender]"	ted-lavender	B07DVVBVPZ	Shipped	1	CAD	9.99	0.5							West Vancouver	BC	V7W 1P3	CA		FALSE		
701-1018010-5445031	701-1018010-5445031	2020-12-12T00:43:03+00:00	2020-12-12T11:31:49+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [New Car]"	ted-new-car	B07DVMZPVF	Shipped	1	CAD	9.99	0.5	0.21					0.21	Sherwood Park	Alberta	T8A 6E2	CA		FALSE		
701-0993798-3821004	701-0993798-3821004	2020-12-11T22:25:00+00:00	2020-12-12T07:18:47+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]"	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	9.99	0.5	2.33					2.33	Airdrie	Alberta	T4A0K9	CA		FALSE		
701-0993798-3821004	701-0993798-3821004	2020-12-11T22:25:00+00:00	2020-12-12T07:18:47+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Yoga]"	ted-yoga	B07DVYKD6Z	Shipped	1	CAD	9.99	0.5	2.33					2.33	Airdrie	Alberta	T4A0K9	CA		FALSE		
701-0993798-3821004	701-0993798-3821004	2020-12-11T22:25:00+00:00	2020-12-12T07:18:47+00:00	Shipped	Amazon	Amazon.ca			Expedited	"Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Caramel Frappe]"	ted-caramel-frappe	B07DVXF71S	Shipped	1	CAD	9.99	0.5	2.33					2.33	Airdrie	Alberta	T4A0K9	CA		FALSE		
